Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT
4187,125207,6,125317.982,126378.8555,1171.855485,
4188,125235,31,125483.0081,125992.1512,757.151195,
4189,125270,27,125459.1052,126530.7491,1260.749082,
4190,125293,7,125818.0191,126594.8808,1301.880808,
4191,125317,0,125865.7492,126898.3043,1581.304347,
4192,125342,17,125739.1763,126587.7986,1245.798642,
4193,125370,1,125589.5368,126302.0162,932.0161976,
4194,125397,9,125850.4169,126190.054,793.0540171,
4195,125434,28,125853.7288,126843.8483,1409.848312,
4196,125463,12,125817.8544,126276.6737,813.6737043,
4197,125487,5,125664.5979,126591.7993,1104.799273,
4198,125514,25,125860.0741,126469.879,955.8789754,
4199,125542,11,125885.2925,126598.6741,1056.674091,
4200,125575,13,125995.5269,126938.9648,1363.96478,
4201,125599,3,126018.8704,126209.1488,610.1487816,
4202,125628,10,126034.6893,126689.2253,1061.225326,
4203,125652,30,125906.6566,126267.6413,615.6413083,
4204,125679,8,126085.2769,126996.8031,1317.803126,
4205,125699,30,126739.287,127703.4597,2004.459682,
4206,125732,31,126203.8545,127042.6236,1310.62359,
4207,125764,22,126097.1584,126667.469,903.4690125,
4208,125794,20,126150.3105,126559.5518,765.5518484,
4209,125828,3,126324.0139,127028.5868,1200.586786,
4210,125851,4,126219.9032,126555.2209,704.2208541,
4211,125882,14,126276.4007,127090.1024,1208.102443,
4212,125912,21,126478.4593,127140.565,1228.565041,
4213,125953,2,126402.8561,127308.0947,1355.094687,
4214,125977,6,126493.9297,127005.0855,1028.085516,
4215,125998,9,126501.0556,127157.0921,1159.092144,
4216,126026,16,126588.5092,127421.8501,1395.850108,
4217,126051,5,126627.1048,127300.7449,1249.744929,
4218,126076,12,126761.6077,127526.1082,1450.108211,
4219,126095,18,126483.0023,127413.4613,1318.461331,
4220,126125,29,126602.7625,127113.9278,988.9278286,
4221,126154,29,126719.4467,126941.8,787.8000485,
4222,126182,29,127042.3889,127200.8818,1018.881768,
4223,126208,29,126989.4051,127168.8515,960.8515154,
4224,126235,29,126562.2768,127445.7672,1210.767153,
4225,126266,17,126904.4309,127784.2507,1518.250748,
4226,126300,1,126642.1,127198.2592,898.2592223,
4227,126327,28,127008.7877,127679.3256,1352.325584,
4228,126353,27,126667.7527,127280.239,927.2389989,
4229,126385,20,126718.3757,127560.7556,1175.755579,
4230,126418,4,126638.6535,127385.0504,967.0503665,
4231,126467,11,126862.1015,127460.9674,993.9674321,
4232,126496,25,126876.0434,127458.6718,962.6718083,
4233,126517,10,126748.7064,127807.3496,1290.349629,
4234,126551,22,127001.6696,127578.2223,1027.222313,
4235,126585,7,127049.1285,127724.0893,1139.089278,
4236,126612,21,127406.7398,128151.7188,1539.718806,
4237,126644,8,127392.0208,127791.4929,1147.49294,
4238,126679,13,127320.0802,127844.6953,1165.695329,
4239,126706,26,127104.5486,127391.8899,685.8898774,
4240,126742,26,126973.6247,127603.6991,861.6990566,
4241,126775,26,127486.1238,127780.9457,1005.945739,
4242,126805,26,127476.4976,128097.2133,1292.213296,
4243,126830,15,127314.2024,127526.563,696.5629795,
4244,126860,15,127065.6453,128004.9305,1144.93046,
4245,126889,0,127354.0279,127602.0038,713.0037528,
4246,126918,14,127218.9939,128037.4578,1119.457805,
4247,126946,1,127421.2503,128051.7859,1105.785921,
4248,126971,31,127387.9481,127934.6555,963.6554613,
4249,127003,6,127227.8522,128243.586,1240.585958,
4250,127027,3,127282.2795,128136.6933,1109.693324,
4251,127055,30,127340.4255,127906.3362,851.3361611,
4252,127085,27,127511.0636,128026.6657,941.6657094,
4253,127124,11,127602.1942,128655.7158,1531.71584,
4254,127155,2,127504.1049,127978.4659,823.4658695,
4255,127180,29,127514.2142,128326.4901,1146.490089,
4256,127206,15,127796.4848,128237.3067,1031.306728,
4257,127233,26,127485.6356,128419.8841,1186.884099,
4258,127253,5,127810.7106,128349.5659,1096.565882,
4259,127283,9,127491.6648,128384.9803,1101.980337,
4260,127308,13,127859.1175,128832.493,1524.492954,
4261,127339,25,127677.2486,128250.7902,911.7902027,
4262,127363,18,127792.8187,128029.6029,666.6028795,
4263,127393,4,127691.2918,128565.7803,1172.780301,
4264,127414,0,127721.8578,128576.0628,1162.062825,
4265,127439,30,128279.7234,128771.1382,1332.138225,
4266,127471,16,127738.2677,128627.188,1156.187966,
4267,127496,7,127827.4962,128262.3053,766.3053362,
4268,127524,20,127717.7301,128708.9119,1184.911895,
4269,127547,28,127874.6433,128703.6323,1156.632293,
4270,127574,17,128069.4068,128809.472,1235.471969,
4271,127608,18,128116.0552,129123.1517,1515.151741,
4272,127639,22,128159.7533,129027.827,1388.82703,
4273,127665,1,128150.0356,128916.5585,1251.558498,
4274,127704,8,128049.5472,128427.2265,723.2265352,
4275,127735,14,128194.5088,129036.8977,1301.897712,
4276,127782,10,128295.3507,128846.6781,1064.678142,
4277,127803,19,128355.1748,129276.2274,1473.22745,
4278,127836,19,128785.2818,129501.2553,1665.255297,
4279,127872,19,128358.4977,128642.3744,770.3744214,
4280,127892,19,128065.6692,128785.7589,893.7588709,
4281,127921,19,128477.7854,129120.17,1199.170036,
4282,127942,19,128527.2111,129447.1573,1505.157267,
4283,127964,19,128094.05,128810.4833,846.4832965,
4284,127997,19,128528.5835,128991.9732,994.9731684,
4285,128026,19,128507.6565,129551.804,1525.804016,
4286,128061,19,128816.5005,129356.394,1295.394004,
4287,128109,6,128458.7626,128989.6674,880.6674092,
4288,128142,31,128197.7584,128742.4899,600.4899047,
4289,128174,7,128427.5022,129117.8545,943.8544743,
4290,128201,25,128497.1233,129504.4348,1303.434806,
4291,128232,2,128534.3376,129086.6396,854.6396453,
4292,128253,9,128488.2493,129157.2476,904.2476476,
4293,128293,26,128643.4417,129056.0873,763.0872666,
4294,128344,0,128675.6319,129845.4365,1501.436466,
4295,128378,5,128788.6446,129094.6528,716.652785,
4296,128399,4,128932.1167,129888.1423,1489.142318,
4297,128430,8,128726.2853,129798.0884,1368.088442,
4298,128460,7,129176.4548,129694.8946,1234.894577,
4299,128489,30,129023.1878,129760.0122,1271.012168,
4300,128510,21,128657.4619,129053.5252,543.5252422,
4301,128534,3,128974.6007,129342.7556,808.755585,
4302,128571,11,128809.1596,129573.0232,1002.023151,
4303,128596,31,128885.2145,129264.4098,668.4097699,
4304,128631,15,128760.3754,129266.6603,635.6603346,
4305,128661,10,129002.4023,129661.2556,1000.255579,
4306,128694,3,129101.4489,129650.5267,956.5266776,
4307,128731,21,128918.0855,129331.4899,600.4899047,
4308,128765,17,129196.6993,129602.0847,837.0846865,
4309,128795,19,129224.1445,129715.7805,920.7805421,
4310,128813,28,129157.1061,129939.1311,1126.131102,
4311,128855,27,129153.8812,129760.0262,905.0262129,
4312,128889,15,129285.7972,129956.824,1067.824003,
4313,128920,2,129354.1808,129805.3504,885.3504291,
4314,128965,6,129345.7489,130351.6695,1386.669467,
4315,128991,14,129311.082,130218.0722,1227.072156,
4316,129024,9,129493.3964,130000.7242,976.7242181,
4317,129057,13,129201.5061,129708.1992,651.1991577,
4318,129087,27,129210.6285,129913.0734,826.0733883,
4319,129113,1,129658.0917,130103.6891,990.6890873,
4320,129151,20,129316.9217,129905.3638,754.3638292,
4321,129178,31,129599.6826,130502.3814,1324.381372,
4322,129201,18,129330.4488,129971.4234,770.4234483,
4323,129232,16,129402.9503,130261.0219,1029.021909,
4324,129265,20,129764.7139,130737.9909,1472.990933,
4325,129302,3,129810.9511,130348.0409,1046.040905,
4326,129326,29,129488.6346,130223.9921,897.9921259,
4327,129357,21,129567.4899,130711.3054,1354.30545,
4328,129386,7,130031.5621,131105.3357,1719.335658,
4329,129421,5,129685.017,130435.443,1014.442952,
4330,129455,29,129769.1783,130140.3811,685.3811098,
4331,129490,22,129645.1677,130542.8137,1052.813699,
4332,129520,16,129652.678,130519.3051,999.305137,
4333,129550,27,129837.9214,130577.4687,1027.468697,
4334,129577,17,129664.286,130064.2096,487.2095782,
4335,129604,2,129776.5937,130543.943,939.9430275,
4336,129644,0,130261.1888,131510.1444,1866.14436,
4337,129673,13,130024.6476,130606.2808,933.2807746,
4338,129702,10,129994.2277,130566.4734,864.4733923,
4339,129738,11,129794.6392,131063.0048,1325.004813,
4340,129766,26,130015.0703,130819.1576,1053.157598,
4341,129791,26,130308.9972,131300.3404,1509.340365,
4342,129824,28,129977.635,131370.275,1546.27502,
4343,129848,9,130322.062,130711.9033,863.9032959,
4344,129881,22,130251.5546,130675.1704,794.1704114,
4345,129907,1,130248.8687,130880.3299,973.3299119,
4346,129941,8,130636.1216,131384.6969,1443.696886,
4347,129966,18,130129.3707,130907.2041,941.2041364,
4348,129995,25,130155.0125,130768.094,773.0939832,
4349,130023,5,130266.6966,131096.7359,1073.735896,
4350,130052,17,130720.6378,131665.5447,1613.544666,
4351,130084,3,130655.7096,130904.2757,820.2756787,
4352,130113,29,130780.9536,131109.6145,996.6145107,
4353,130143,14,130518.6749,131315.4398,1172.439811,
4354,130169,30,130767.5466,131390.9798,1221.979809,
4355,130187,22,130783.6232,131375.8423,1188.842264,
4356,130209,2,130712.7773,131557.3354,1348.33536,
4357,130235,25,130411.3047,131117.7299,882.729855,
4358,130267,19,130758.636,131092.8366,825.8365828,
4359,130304,13,130488.9798,131319.0373,1015.037335,
4360,130346,15,130576.0196,130782.6154,436.6154481,
4361,130381,15,130535.3308,131517.6278,1136.627752,
4362,130411,19,130813.1943,131380.301,969.3010135,
4363,130434,4,130683.4795,131026.4105,592.410474,
4364,130460,16,130692.4092,131193.2946,733.2945734,
4365,130499,4,130701.4105,131308.0764,809.0763654,
4366,130522,6,130745.4457,131247.9315,725.9315406,
4367,130553,1,130949.7921,131848.9533,1295.953278,
4368,130584,27,130727.1782,131356.5454,772.5454221,
4369,130600,12,130987.559,131744.9232,1144.923175,
4370,130623,12,131461.0054,132470.0564,1847.056409,
4371,130654,12,130816.9847,131799.9081,1145.908063,
4372,130678,18,130897.077,131517.9226,839.922635,
4373,130708,9,131060.0082,132008.3524,1300.352412,
4374,130743,21,130798.3624,131295.1635,552.1634977,
4375,130773,3,131070.5105,131572.2487,799.248699,
4376,130799,20,131069.4071,131433.297,634.2969505,
4377,130832,6,131326.5749,131669.5441,837.5440687,
4378,130873,29,131434.2979,132186.3039,1313.303864,
4379,130907,28,131440.2822,132400.3906,1493.390635,
4380,130935,7,131289.8404,132206.361,1271.360974,
4381,130966,25,131363.7746,132170.9342,1204.934198,
4382,130995,11,131463.4122,131732.947,737.946996,
4383,131026,5,131371.9231,131656.4651,630.465092,
4384,131056,8,131379.1439,132201.5151,1145.515138,
4385,131088,31,131325.2615,131612.3317,524.3316791,
4386,131109,20,131499.7124,132405.5794,1296.579419,
4387,131134,27,131471.8419,132392.1498,1258.149841,
4388,131166,31,131300.3317,131835.1147,669.1146718,
4389,131196,30,131540.9072,132307.876,1111.876028,
4390,131227,21,131402.1371,132086.4603,859.4603285,
4391,131257,14,131502.1214,131983.1609,726.1608941,
4392,131280,13,131581.1919,132140.6853,860.6853401,
4393,131318,22,131686.5141,132451.1057,1133.105717,
4394,131350,4,131719.3995,131879.1761,529.1761474,
4395,131389,6,131695.5633,132658.3804,1269.38044,
4396,131415,0,131671.1413,132471.1128,1056.112835,
4397,131440,18,131675.2122,132129.9722,689.972179,
4398,131468,31,131844.0741,132326.296,858.2960163,
4399,131500,16,131963.6432,132653.0088,1153.008832,
4400,131535,15,131821.8955,132428.612,893.6119538,
4401,131561,11,131888.9927,132251.1171,690.1171369,
4402,131594,1,132194.7625,133142.8526,1548.852609,
4403,131620,5,131905.9325,132758.0359,1138.03589,
4404,131655,19,132161.7317,132808.6397,1153.639715,
4405,131680,12,131860.9447,132202.4122,522.4122351,
4406,131721,3,132017.9529,132452.3298,731.3297526,
4407,131743,2,132160.8923,132516.905,773.9049709,
4408,131780,8,132318.8608,132983.2868,1203.286755,
4409,131802,4,131957.9815,133156.521,1354.52098,
4410,131836,9,132115.5205,132739.5034,903.5034049,
4411,131866,26,132164.2164,132572.7649,706.764897,
4412,131903,25,132417.0114,133228.4969,1325.496929,
4413,131930,14,132287.2283,132907.0532,977.0532053,
4414,131959,12,132264.7981,132872.631,913.6309825,
4415,131988,17,132219.225,133243.8666,1255.866618,
4416,132023,30,132298.0346,133325.558,1302.557972,
4417,132049,18,132345.7336,132964.0825,915.0825256,
4418,132076,13,132619.0085,133467.1971,1391.197111,
4419,132103,26,132207.6566,132961.7398,858.7397999,
4420,132135,16,132373.2292,132827.21,692.209951,
4421,132157,7,132705.1204,133380.9318,1223.931799,
4422,132196,11,132616.1336,133414.542,1218.541988,
4423,132225,29,132291.6483,133111.258,886.2579974,
4424,132258,2,132481.4469,132914.4552,656.4552369,
4425,132286,28,132867.1947,133192.0823,906.0823353,
4426,132312,3,132854.5431,133315.6342,1003.634183,
4427,132342,20,133009.3343,133255.6674,913.6674439,
4428,132375,15,132667.1168,133414.9646,1039.964614,
4429,132404,0,132589.1171,133553.2349,1149.234934,
4430,132436,27,132989.8023,133850.5049,1414.504931,
4431,132461,16,132918.1165,134111.3268,1650.326834,
4432,132496,6,132943.1628,133406.2547,910.25472,
4433,132534,12,132945.9795,133551.4025,1017.402518,
4434,132559,22,132788.2182,133150.7176,591.7176244,
4435,132586,19,133217.9573,133850.0625,1264.06249,
4436,132613,9,133157.8633,133525.5058,912.5057872,
4437,132651,5,133021.3228,133840.9839,1189.98394,
4438,132683,31,132894.0474,133759.8027,1076.802737,
4439,132716,8,133289.7586,133894.3482,1178.348172,
4440,132749,18,132999.0968,133508.0176,759.0175769,
4441,132779,2,133216.2432,133627.0076,848.0075583,
4442,132798,22,133241.1892,133884.5102,1086.51018,
4443,132831,21,132937.5317,133558.2017,727.20172,
4444,132856,21,133461.4858,134497.4597,1641.459693,
4445,132881,1,133338.4568,133744.4844,863.4843645,
4446,132911,26,132971.4401,133679.9301,768.9300727,
4447,132935,28,133350.9848,134200.8917,1265.891676,
4448,132969,20,133347.0841,133963.2977,994.2977321,
4449,132994,3,133430.3792,134357.1596,1363.159602,
4450,133028,14,133639.4712,133937.8702,909.8702384,
4451,133057,4,133525.0763,134335.5216,1278.521613,
4452,133087,11,133526.992,134688.7869,1601.786863,
4453,133117,13,133585.2649,134163.0091,1046.009145,
4454,133149,30,133578.7693,134368.221,1219.220979,
4455,133178,17,133543.7595,134131.7943,953.7942887,
4456,133215,6,133450.6619,134367.3283,1152.32827,
4457,133239,7,133646.4144,134674.7017,1435.701682,
4458,133270,15,133569.1723,134551.1583,1281.158288,
4459,133299,12,133650.559,134362.2802,1063.280173,
4460,133330,9,133905.8438,134369.934,1039.933999,
4461,133364,29,133649.0351,134398.9566,1034.956588,
4462,133400,26,133747.314,134482.607,1082.606981,
4463,133425,25,134055.3602,135011.9066,1586.906606,
4464,133462,31,134166.8695,134730.6044,1268.604358,
4465,133487,0,133630.157,134311.6179,824.6178871,
4466,133519,17,133933.6265,134683.3563,1164.356263,
4467,133548,2,133928.1072,134440.4801,892.4801075,
4468,133583,19,133867.0322,134732.0951,1149.095122,
4469,133624,5,133900.0432,134921.491,1297.491,
4470,133653,8,133951.7328,134703.3195,1050.319531,
4471,133682,14,134039.1171,134750.7663,1068.766252,
4472,133712,27,134067.3864,135043.0176,1331.017579,
4473,133747,1,133984.4721,134781.2212,1034.221235,
4474,133781,20,134280.928,135131.7398,1350.739766,
4475,133811,22,133962.6703,135191.2839,1380.283871,
4476,133834,23,134240.3115,134924.7273,1090.727266,
4477,133863,23,134544.956,134801.161,938.1610064,
4478,133888,23,134569.1175,134915.8811,1027.881072,
4479,133921,23,134503.8276,135208.9758,1287.975802,
4480,133952,23,134245.9694,134823.5776,871.5776158,
4481,133970,23,134854.0616,135178.3609,1208.360894,
4482,134011,23,134522.5907,134891.47,880.4700408,
4483,134042,23,134795.8607,135172.5848,1130.584767,
4484,134064,23,134896.8901,135377.8267,1313.826735,
4485,134105,23,134507.8896,135186.2353,1081.235345,
4486,134134,23,134971.4366,135041.3079,907.307875,
4487,134167,23,134561.7987,135139.4015,972.4014876,
4488,134199,23,135229.3805,136081.4797,1882.479685,
4489,134227,23,134910.1691,135660.7269,1433.726879,
4490,134260,12,134630.5953,135264.9448,1004.944781,
4491,134291,13,134603.2963,135246.6324,955.6323895,
4492,134319,9,134555.6569,135389.375,1070.375021,
4493,134363,29,134668.0049,134980.6928,617.6927755,
4494,134394,6,134861.8985,135289.0495,895.0495204,
4495,134424,18,134602.059,135138.4226,714.422564,
4496,134460,16,134760.7075,135089.4765,629.4765124,
4497,134489,18,134889.0262,135429.0975,940.0975407,
4498,134515,26,134627.272,135110.6453,595.6453257,
4499,134551,0,134857.4148,134975.8281,424.8281495,
4500,134582,31,134796.2382,135207.9426,625.9426413,
4501,134617,23,135282.2774,136305.0432,1688.043244,
4502,134658,15,134820.3392,135508.6658,850.6658225,
4503,134696,2,134743.3814,135647.0793,951.079317,
4504,134727,0,135257.3309,135561.1285,834.1284908,
4505,134762,7,134889.2517,136002.1323,1240.132343,
4506,134789,19,134949.8229,136158.7724,1369.772423,
4507,134827,1,134848.4009,135773.7522,946.752189,
4508,134856,21,135050.0644,135766.3316,910.331625,
4509,134888,29,135001.0044,135929.4208,1041.420755,
4510,134926,17,135020.541,136142.3377,1216.337703,
4511,134954,8,134995.2311,135972.6183,1018.618326,
4512,134981,25,135046,135984.7752,1003.775203,
4513,135006,16,135246.8007,135758.6789,752.6789214,
4514,135038,14,135371.9461,136071.0124,1033.012442,
4515,135073,13,135347.211,136334.7287,1261.728697,
4516,135105,12,135448.2533,136165.2584,1060.25841,
4517,135136,31,135501.0109,135783.5686,647.5686094,
4518,135159,27,135231.4983,136505.4398,1346.439752,
4519,135194,2,135468.7605,136217.6603,1023.66033,
4520,135222,9,135557.1755,136410.0738,1188.07384,
4521,135237,18,135323.6833,136504.3984,1267.398427,
4522,135266,4,135448.5267,136378.4652,1112.465224,
4523,135301,21,135812.1518,136101.1639,800.1638704,
4524,135337,15,135564.1848,135850.5182,513.5182331,
4525,135366,11,135662.8265,136465.4935,1099.493481,
